KEY,DATE,TIME,MDA,TIME_CLK,TIME_TURN,ADV_COST,REWARD_COST,MDA_COST,CVR,1000_W_EFFICIENCY,SCH_KEY,NAME,SAVE_WAY,GUIDE,OS_TYPE,REJOIN_TYPE,CONTRACT_PRICE,START_DATE,END_DATE,START_QUARTER,START_TIME,RPT_TYPE,MDA_ARR,TURN_GOAL,TURN_REAL
247800,2025-04-02,1970-01-01 00:00:02.000,562,1,0,0,0,0,0.00,,802184,[초강력 자석] 맥... (검색 후 퀴즈맞추기) 0346,쇼핑 퀴즈 맞추기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,NONE,18,2025-04-02 00:33:18.000,9999-12-31 23:59:59.000,2Q,EARLY MORNING,A,ALL,100000,0
96746,2024-09-13,1970-01-01 00:00:12.000,563,63,32,960,640,640,50.79,33.3330,489523,[플레이스 저장] 논현오뎅 (1795),플레이스 저장 하기,"[참여 방법]
1. 검색 키워드를 복사하기
2. 플레이스를 저장하러 가기 후 키워드를 붙여넣고 검색하기
3. 플레이스에서 해당 저장 후 [내장소]를 클릭하여 저장한 리스트 진입하기
4. 방금 저장한 업체명을 클릭하여 지도 > 주변 정류장 순으로 클릭 후 URL 복사하여 정답 제출하기

[주의 사항]
· 30일 이내에 저장하기를 해제할 경우, 이후 광고 참여가 제한됩니다.
· 1인 1회 참여 가능합니다.",WEB,NONE,30,2024-09-13 12:05:54.000,9999-12-31 23:59:59.000,3Q,AFTERNOON,A,ALL,100000,49
107599,2024-10-18,1970-01-01 00:00:23.000,563,18,13,234,182,182,72.22,55.5560,509604,메이튼 스포티지트렁크매트 맞추기 10.18,퀴즈 맞추기,"메이튼 스포티지트렁크매트리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,18,2024-10-18 19:08:17.000,9999-12-31 23:59:59.000,4Q,EVENING,A,ALL,100000,193
92627,2024-08-27,1970-01-01 00:00:00.000,413,1,1,20,8,17,100.00,50.0000,479312,[플레이스 퀴즈] 류센소 (1638),플레이스 퀴즈 맞추기,"[참여 방법]
1. 검색 키워드를 복사하기
2. 확인하기 클릭 후 키워드를 붙여넣고 검색하기
3. 미션 페이지에서 요구하는 정답 찾기
4. 미션 페이지에 정답 입력

[주의 사항]
· 30초 동안 플레이스에 체류하고 계셔야 정상적으로 적립됩니다.",WEB,NONE,20,2024-08-27 00:09:57.000,9999-12-31 23:59:59.000,3Q,EARLY MORNING,A,ALL,100000,336
87610,2024-08-11,1970-01-01 00:00:17.000,371,3,3,66,24,24,100.00,45.4550,469859,뜨돈 동탄본점 (검색 후 플레이스 저장),검색 후 플레이스 저장,"[참여 방법]
- 키워드 복사하기
- 검색하기
- 업체 플레이스에 방문하여 저장하기 후 업로드 (최초 참여자만 참여 가능)

[주의사항]
- 참여 취소할 경우, 추후 광고 참여에 제한됩니다.
- 1인 1회 참여 가능합니다.",WEB,NONE,22,2024-08-09 16:34:01.000,9999-12-31 23:59:59.000,3Q,AFTERNOON,A,ALL,100000,86
127846,2025-01-01,1970-01-01 00:00:12.000,371,2,2,36,24,24,100.00,55.5560,543735,엘타옷얼룩이제거용액 맞추기 12.12,퀴즈 맞추기,"리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,18,2024-12-12 13:07:36.000,9999-12-31 23:59:59.000,4Q,AFTERNOON,A,ALL,100000,464
98093,2024-09-20,1970-01-01 00:00:03.000,54,1,1,30,20,20,100.00,33.3330,492146,[플레이스 저장] 상무초밥 일산라페스타점 (2268),플레이스 저장 하기,"[참여 방법]
1. 검색 키워드를 복사하기
2. 플레이스를 저장하러 가기 후 키워드를 붙여넣고 검색하기
3. 플레이스에서 해당 저장 후 [내장소]를 클릭하여 저장한 리스트 진입하기
4. 방금 저장한 업체명을 클릭하여 지도 > 주변 정류장 순으로 클릭 후 URL 복사하여 정답 제출하기

[주의 사항]
· 30일 이내에 저장하기를 해제할 경우, 이후 광고 참여가 제한됩니다.
· 1인 1회 참여 가능합니다.",WEB,NONE,30,2024-09-20 00:10:50.000,9999-12-31 23:59:59.000,3Q,EARLY MORNING,A,ALL,100000,1324
109478,2024-10-24,1970-01-01 00:00:20.000,371,2,1,15,10,10,50.00,66.6670,513121,엠케이 텔루스 헤드랜턴 맞추기 10.24,퀴즈 맞추기,"리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,15,2024-10-24 10:08:56.000,9999-12-31 23:59:59.000,4Q,MORNING,A,ALL,100000,36
407346,2025-07-02,1970-01-01 00:00:12.000,563,1,1,18,14,14,100.00,55.5560,1156744,[정답입력]성수동 오꼬노미야끼 맛집,네이버 플레이스 지도 거리 입력하기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-06-28 01:19:05.000,9999-12-31 23:59:59.000,2Q,EARLY MORNING,A,ALL,100000,332
444244,2025-08-15,1970-01-01 00:00:02.000,398,3,1,2000,1000,1000,33.33,0.5000,1218607,국가통합바이오빅데이터구축사업 참여 사전신청,참여자 사전 신청,"*사전신청 후 취소하는 경우 리워드 지급이 취소될 수 있습니다 

[참여 방법]
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동
2. 참여자 사전 신청하기
3. 스크린샷 제출

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 30분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,NONE,2000,2025-08-14 11:00:00.000,2025-08-31 00:00:00.000,3Q,MORNING,A,ALL,3400,3398
371250,2025-05-29,1970-01-01 00:00:19.000,806,5,5,850,75,150,100.00,5.8820,1094641,레전드 오브 이미르,받기,"[참여 방법]
1. 광고 참여 버튼 터치하여 마켓으로 이동
2. App 내려받기 후 참여 페이지로 돌아와 참여확인

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",ANDROID,NONE,170,2025-05-29 12:22:51.000,9999-12-31 23:59:59.000,2Q,AFTERNOON,A,ALL,100000,33949
176544,2025-03-19,1970-01-01 00:00:20.000,54,2,1,18,12,12,50.00,55.5560,638343,[정답입력]생리대,네이버 쇼핑 상품번호 입력하기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-03-17 14:10:12.000,9999-12-31 23:59:59.000,1Q,AFTERNOON,A,ALL,100000,196
94128,2024-09-04,1970-01-01 00:00:23.000,270,5,4,60,28,28,80.00,66.6670,484311,미닉스 미니빔 맞추기 9.4,퀴즈 맞추기,"미닉스 미니빔 리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,15,2024-09-04 13:02:23.000,9999-12-31 23:59:59.000,3Q,AFTERNOON,A,ALL,100000,139
362260,2025-05-13,1970-01-01 00:00:07.000,563,1,1,18,14,14,100.00,55.5560,1078910,[정답입력]언양금화불고기,네이버 플레이스 장소명 입력하기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-05-10 15:12:20.000,9999-12-31 23:59:59.000,2Q,AFTERNOON,A,ALL,100000,238
351446,2025-04-30,1970-01-01 00:00:05.000,375,1,1,15,10,10,100.00,66.6670,1057861,산양산삼,퀴즈 맞추기,"[참여방법]
- 미션 참여 방법을 꼭 확인하신 후 참여해 주세요.
- 제공되는 가이드를 참고하시면 쉽게 정답을 찾을 수 있습니다.

[주의사항]
- 장소 또는 상품 페이지에 30초 이상 머물러 주세요.
- 광고로 표시된 상품은 클릭하지 마세요.
- 저장 미션 완료 후 저장을 취소하면 포인트 지급이 취소됩니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.
- 부정 참여 적발시 모든 미션의 참여가 제한됩니다.",WEB,NONE,15,2025-04-22 11:15:10.000,9999-12-31 23:59:59.000,2Q,MORNING,A,ALL,100000,10
78470,2024-07-28,1970-01-01 00:00:01.000,563,23,14,280,224,224,60.87,50.0000,451204,맥세이프 자바라 자석 맞추기 7.27,퀴즈 맞추기,"리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,20,2024-07-27 13:07:56.000,9999-12-31 23:59:59.000,3Q,AFTERNOON,A,ALL,100000,440
90068,2024-08-19,1970-01-01 00:00:12.000,54,5,2,60,40,40,40.00,33.3330,474554,[플레이스 저장] 백금당 평택점 (735),참여,"[참여 방법]
1. 검색 키워드를 복사하기
2. 플레이스를 저장하러 가기 후 키워드를 붙여넣고 검색하기
3. 플레이스에서 해당 저장 후 [내장소]를 클릭하여 저장한 리스트 진입하기
4. 방금 저장한 업체명을 클릭하여 지도 > 주변 정류장 순으로 클릭 후 URL 복사하여 정답 제출하기

[주의 사항]
· 30일 이내에 저장하기를 해제할 경우, 이후 광고 참여가 제한됩니다.
· 1인 1회 참여 가능합니다.",WEB,NONE,30,2024-08-15 00:10:54.000,9999-12-31 23:59:59.000,3Q,EARLY MORNING,A,ALL,100000,1718
148582,2025-01-26,1970-01-01 00:00:09.000,761,2,1,18,12,12,50.00,55.5560,584386,포뉴 비타민D 50... (검색 후 퀴즈맞추기) 6774,쇼핑 퀴즈 맞추기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,NONE,18,2025-01-26 04:38:28.000,9999-12-31 23:59:59.000,1Q,EARLY MORNING,A,ALL,100000,14
180431,2025-03-22,1970-01-01 00:00:04.000,371,2,0,0,0,0,0.00,,645795,NC100억 포뉴 ... (검색 후 퀴즈맞추기) 4506,쇼핑 퀴즈 맞추기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,NONE,18,2025-03-22 00:13:35.000,9999-12-31 23:59:59.000,1Q,EARLY MORNING,A,ALL,100000,10
165411,2025-03-02,1970-01-01 00:00:00.000,634,2,2,40,14,28,100.00,50.0000,617394,유성전자담배 본점 (플레이스 보고 퀴즈 맞추기)_20250302,퀴즈 맞추기,"[참여 방법]
        
1. 이벤트 페이지에서 참여 방법 확인하기
        
2. [검색 키워드 복사] 버튼 클릭하기
        
3. [퀴즈 미션 수행하기] 버튼 클릭하기
        
4. 키워드를 붙여 넣고 검색하기
        
5. 참여 방법에 따라 진행 후 필요 사항 복사/암기 하기
        
6. 이벤트 페이지에 돌아와 복사/암기 한 대상 제출하기 (최초 1회만 참여 가능)
        

[주의 사항]
        
· 30일 이내에 저장하기를 해제할 경우, 이후 광고 참여가 제한됩니다.
        
· 1인 1회 참여 가능합니다.",WEB,ADS_CODE_DAILY_UPDATE,20,2025-03-02 00:06:27.000,9999-12-31 23:59:59.000,1Q,EARLY MORNING,A,ALL,100000,117
119292,2024-12-21,1970-01-01 00:00:01.000,246,1,1,180,75,150,100.00,5.5560,547260,범:낭만의 시대,받기,"[참여 방법]
1. 광고 참여 버튼 터치하여 마켓으로 이동
2. App 최초 오픈 후 광고 추적허용 동의 (IOS필수)

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 광고 추적허용 동의하지 않은 경우 적립되지 않습니다. (iOS 한정)
- 이미 참여한 이력이 있다면 포인트가 지급되지 않습니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",ANDROID,NONE,180,2024-12-12 14:00:00.000,2024-12-27 00:00:00.000,4Q,AFTERNOON,A,ALL,4900,0
102618,2024-10-20,1970-01-01 00:00:20.000,578,2,2,360,42,60,100.00,5.5560,507295,네오 서울 : 좀비 디펜스,받기,"[참여 방법]
1. 광고 참여 버튼 터치하여 마켓으로 이동
2. App 내려받기 후 참여 페이지로 돌아와 참여확인

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",ANDROID,NONE,180,2024-10-02 11:00:00.000,2024-10-21 00:00:00.000,4Q,MORNING,A,ALL,9950,9990
111080,2024-10-30,1970-01-01 00:00:00.000,270,14,2,26,10,10,14.29,76.9230,516102,모트,전화번호 끝 4자리 입력,"1.  플레이스 클릭
2. 전화번호 끝 4자리 입력",WEB,NONE,13,2024-10-29 15:26:35.000,9999-12-31 23:59:59.000,4Q,AFTERNOON,A,ALL,100000,6
355717,2025-04-26,1970-01-01 00:00:10.000,563,1,0,0,0,0,0.00,,1067524,[정답입력]들안길 삼겹살,네이버 플레이스 리뷰찾기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-04-25 07:32:45.000,9999-12-31 23:59:59.000,2Q,MORNING,A,ALL,100000,338
168183,2025-03-06,1970-01-01 00:00:11.000,562,2,2,36,28,28,100.00,55.5560,622702,[정답입력]방부목페인트,네이버 쇼핑 상품번호 입력하기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-03-06 08:20:56.000,9999-12-31 23:59:59.000,1Q,MORNING,A,ALL,100000,122
